@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data

weather.symbolic,7,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,7,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0.02,0,0.015625,0,15.625,882,2509,1819,100,100,?,?
weather.symbolic,7,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,7,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,7,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,7,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,7,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,7,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,0,1,0,0,100,0,0,0.666667,0.666667,100,100,1.584963,1.584963,0,1.584963,1.584963,0,0,0,0,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,8,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,8,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,8,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,8,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,0,1,0,0,100,0,0,0.666667,0.666667,100,100,1.584963,1.584963,0,1.584963,1.584963,0,0,0,0,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,8,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,9,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,9,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,9,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,9,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,9,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,0,1,0,0,100,0,0,0.666667,0.666667,100,100,1.584963,1.584963,0,1.584963,1.584963,0,0,0,0,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,10,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,10,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,10,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,12,2,1,1,0,50,50,0,0,0.5,0.520008,100,100,2.122857,2.122857,0,1.061428,1.061428,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,0.5,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.5,?,0.5,0,0,0,0,0,0,882,2509,1819,100,100,?,?
weather.symbolic,10,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,0,1,0,0,100,0,0,0.666667,0.666667,100,100,1.584963,1.584963,0,1.584963,1.584963,0,0,0,0,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
weather.symbolic,10,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,13,1,1,0,0,100,0,0,1,0.4,0.4,100,100,0.736966,0.736966,0,0.736966,0.736966,0,0,0,0,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,882,2578,1750,100,100,?,?
iris,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0.01,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0.008,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0.002,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0.008,0,0.015625,0,15.625,0,944,10633,2353,100,100,?,?
iris,1,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,1,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
iris,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20201022.1541,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?
